block,trial_number,valid_trial,staircase_trial,motion_direction,quadrant,eccentricity,jitter_dva,flash_dva,flash_seconds,response,probe_offset_dva,staircase_identity,step_size_dva,staircase_direction,staircase_reversals
2,38,valid,5,uniform_control,lower_left,inner,0,7,0.75,outer,-1.5,lower_control,1.5,1,3
2,39,valid,6,fugal,upper_left,outer,1,12,1.25,inner,-3,upper_fugal,1.5,1,3
2,40,valid,6,uniform_control,lower_right,outer,0,11,1,outer,-2.5,lower_control,1,-1,4
2,41,valid,C,uniform_control,upper_right,inner,0,7,1,outer,5,catch_trial,1.5,-1,2
2,42,valid,7,fugal,upper_left,inner,1,8,1,outer,-1.5,upper_fugal,1.5,1,3
2,43,valid,C,fugal,upper_left,outer,0,11,1,inner,-5,catch_trial,1,-1,4
2,44,valid,C,uniform_control,lower_left,outer,0,11,1,outer,5,catch_trial,1,-1,4
2,45,valid,4,petal,lower_left,outer,-1,10,0.75,inner,-3,lower_petal,1.5,-1,2
2,46,valid,5,petal,upper_right,outer,-1,10,0.75,outer,-1.5,upper_petal,1.5,1,3
2,47,valid,C,petal,upper_left,outer,0,11,1,outer,5,catch_trial,1,-1,4
2,48,valid,5,petal,lower_left,inner,-1,6,0.75,outer,-1.5,lower_petal,1.5,1,3
2,49,valid,C,petal,lower_right,inner,0,7,1,inner,-5,catch_trial,1,-1,4
2,50,valid,7,uniform_control,lower_right,inner,-1,6,0.75,inner,-3.5,lower_control,1,-1,4
2,51,valid,4,uniform_control,upper_right,outer,1,12,0.75,outer,-3,upper_control,1.5,-1,2
2,52,valid,6,fugal,lower_right,outer,-1,10,0.75,outer,0,lower_fugal,1,1,5
2,53,valid,6,petal,upper_left,outer,1,12,0.75,outer,-2.5,upper_petal,1,-1,4
2,54,valid,5,uniform_control,upper_right,inner,-1,6,0.75,inner,-4.5,upper_control,1.5,-1,2
2,55,valid,6,petal,lower_right,outer,1,12,0.75,outer,-2.5,lower_petal,1,-1,4
2,56,valid,7,fugal,lower_left,outer,1,12,1,outer,-0.666666666666667,lower_fugal,0.666666666666667,-1,6
2,57,valid,6,uniform_control,upper_left,outer,-1,10,1.25,inner,-3,upper_control,1.5,1,3
2,NA,invalid,7,petal,upper_left,inner,-1,6,1.25,inner,-3.5,upper_petal,1,-1,4
2,58,valid,7,uniform_control,upper_left,inner,-1,6,0.75,outer,-1.5,upper_control,1.5,1,3
2,59,valid,7,petal,lower_right,inner,-1,6,0.75,inner,-3.5,lower_petal,1,-1,4
2,60,valid,7,petal,upper_left,inner,-1,6,1.25,inner,-3.5,upper_petal,1,-1,4
3,61,valid,C,uniform_control,lower_right,outer,0,11,1,outer,5,catch_trial,1,1,5
3,62,valid,8,petal,lower_right,outer,1,12,1,inner,-2.5,lower_petal,1,1,5
3,63,valid,8,uniform_control,lower_left,inner,-1,6,1.25,outer,-2.5,lower_control,1,1,5
3,64,valid,9,uniform_control,lower_right,inner,1,8,0.75,inner,-3.16666666666667,lower_control,0.666666666666667,-1,6
3,65,valid,10,uniform_control,lower_left,outer,-1,10,1,inner,-2.5,lower_control,0.666666666666667,1,7
3,66,valid,8,fugal,lower_left,inner,0,7,1,inner,-1.33333333333333,lower_fugal,0.666666666666667,-1,6
3,67,valid,8,fugal,upper_right,inner,-1,6,1.25,inner,-2.5,upper_fugal,1,-1,4
3,68,valid,8,uniform_control,upper_left,outer,1,12,1,inner,-2.5,upper_control,1,-1,4
3,NA,invalid,9,uniform_control,upper_right,outer,0,11,1.25,inner,-1.5,upper_control,1,1,5
3,69,valid,9,petal,lower_left,outer,-1,10,1,outer,-1.5,lower_petal,1,1,5
3,70,valid,9,fugal,lower_right,inner,1,8,0.75,outer,-0.666666666666667,lower_fugal,0.666666666666667,1,7
3,71,valid,10,fugal,lower_left,outer,0,11,1.25,inner,-1.11111111111111,lower_fugal,0.444444444444444,-1,8
3,72,valid,C,fugal,upper_right,outer,0,11,1,inner,-5,catch_trial,1,1,5
3,73,valid,C,petal,upper_right,outer,0,11,1,inner,-5,catch_trial,1,1,5
3,74,valid,8,petal,upper_left,outer,-1,10,1.25,inner,-2.5,upper_petal,1,1,5
3,75,valid,9,fugal,upper_right,outer,-1,10,1,inner,-1.5,upper_fugal,1,1,5
3,76,valid,C,uniform_control,upper_left,inner,0,7,1,outer,5,catch_trial,1,1,5
3,NA,invalid,10,fugal,upper_left,outer,0,11,0.75,inner,-0.5,upper_fugal,1,1,5
3,77,valid,9,petal,upper_left,inner,1,8,1,outer,-1.5,upper_petal,1,1,5
3,78,valid,9,uniform_control,upper_left,inner,-1,6,0.75,outer,-1.5,upper_control,1,1,5
3,79,valid,10,petal,lower_right,inner,0,7,1.25,outer,-2.16666666666667,lower_petal,0.666666666666667,-1,6
3,80,valid,C,petal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.666666666666667,-1,6
3,81,valid,10,petal,upper_right,outer,1,12,1,outer,-2.16666666666667,upper_petal,0.666666666666667,-1,6
3,82,valid,10,uniform_control,upper_right,inner,0,7,0.75,outer,-2.16666666666667,upper_control,0.666666666666667,-1,6
3,83,valid,10,fugal,upper_left,inner,1,8,0.75,outer,-0.5,upper_fugal,1,1,5
3,84,valid,11,petal,upper_right,inner,0,7,0.75,inner,-2.83333333333333,upper_petal,0.666666666666667,-1,6
3,85,valid,11,fugal,lower_right,outer,1,12,1.25,outer,-0.666666666666667,lower_fugal,0.444444444444444,1,9
3,86,valid,11,uniform_control,lower_right,outer,0,11,1,inner,-1.83333333333333,lower_control,0.666666666666667,1,7
3,87,valid,11,petal,lower_left,inner,-1,6,0.75,outer,-2.83333333333333,lower_petal,0.666666666666667,-1,6
3,88,valid,C,fugal,lower_left,inner,0,7,1,outer,5,catch_trial,0.296296296296296,-1,10
3,89,valid,11,uniform_control,upper_right,outer,0,11,1.25,inner,-2.83333333333333,upper_control,0.666666666666667,-1,6
3,90,valid,11,fugal,upper_left,outer,0,11,0.75,outer,-1.16666666666667,upper_fugal,0.666666666666667,-1,6
4,91,valid,12,fugal,lower_right,inner,1,8,0.75,inner,-0.962962962962963,lower_fugal,0.296296296296296,-1,10
4,92,valid,12,petal,lower_left,outer,-1,10,0.75,inner,-3.5,lower_petal,0.666666666666667,-1,6
4,93,valid,12,petal,upper_left,inner,0,7,0.75,inner,-2.16666666666667,upper_petal,0.666666666666667,1,7
4,94,valid,13,fugal,lower_left,inner,0,7,1,outer,-0.666666666666667,lower_fugal,0.296296296296296,1,11
4,95,valid,12,uniform_control,upper_left,inner,1,8,1.25,outer,-2.16666666666667,upper_control,0.666666666666667,1,7
4,96,valid,C,fugal,lower_right,inner,0,7,1,outer,5,catch_trial,0.2,-1,12
4,97,valid,12,uniform_control,lower_left,inner,-1,6,1.25,outer,-1.16666666666667,lower_control,0.666666666666667,1,7
4,98,valid,12,fugal,upper_left,inner,-1,6,1.25,outer,-1.83333333333333,upper_fugal,0.666666666666667,-1,6
4,99,valid,13,uniform_control,lower_right,inner,1,8,1,outer,-1.61111111111111,lower_control,0.444444444444444,-1,8
4,100,valid,14,uniform_control,lower_right,outer,-1,10,1.25,inner,-2.05555555555556,lower_control,0.444444444444444,-1,8
4,101,valid,13,petal,lower_right,inner,1,8,1,inner,-2.83333333333333,lower_petal,0.666666666666667,1,7
4,102,valid,C,petal,lower_right,inner,0,7,1,outer,5,catch_trial,0.666666666666667,1,7
4,103,valid,13,uniform_control,upper_right,inner,1,8,1.25,outer,-2.61111111111111,upper_control,0.444444444444444,-1,8
4,104,valid,14,petal,lower_right,outer,-1,10,1.25,outer,-2.16666666666667,lower_petal,0.666666666666667,1,7
4,105,valid,14,fugal,lower_left,outer,-1,10,0.75,outer,-0.866666666666667,lower_fugal,0.2,-1,12
4,106,valid,13,petal,upper_right,outer,1,12,1,outer,-1.5,upper_petal,0.666666666666667,1,7
4,107,valid,15,uniform_control,lower_left,outer,1,12,0.75,inner,-1.61111111111111,lower_control,0.444444444444444,1,9
4,108,valid,14,uniform_control,upper_left,outer,1,12,1,inner,-3.05555555555556,upper_control,0.444444444444444,-1,8
4,109,valid,14,petal,upper_right,inner,-1,6,1,inner,-1.94444444444444,upper_petal,0.444444444444444,-1,8
4,110,valid,C,petal,upper_left,outer,0,11,1,outer,5,catch_trial,0.444444444444444,1,9
4,111,valid,15,fugal,lower_right,outer,-1,10,1.25,outer,-1.06666666666667,lower_fugal,0.2,-1,12
4,112,valid,15,petal,lower_left,inner,1,8,0.75,inner,-2.61111111111111,lower_petal,0.444444444444444,-1,8
4,113,valid,C,uniform_control,lower_left,outer,0,11,1,inner,-5,catch_trial,0.444444444444444,1,9
4,114,valid,13,fugal,upper_right,inner,-1,6,1.25,inner,-2.5,upper_fugal,0.666666666666667,-1,6
4,115,valid,15,petal,upper_left,outer,1,12,1,outer,-1.5,upper_petal,0.444444444444444,1,9
4,116,valid,C,fugal,upper_left,outer,0,11,1,inner,5,catch_trial,0.666666666666667,1,7
4,NA,invalid,15,uniform_control,upper_right,outer,-1,10,1,inner,-2.61111111111111,upper_control,0.444444444444444,1,9
4,117,valid,C,uniform_control,upper_right,inner,0,7,1,inner,-5,catch_trial,0.444444444444444,1,9
4,118,valid,14,fugal,upper_right,outer,0,11,1.25,outer,-1.83333333333333,upper_fugal,0.666666666666667,1,7
4,119,valid,15,fugal,upper_left,outer,1,12,1,inner,-2.27777777777778,upper_fugal,0.444444444444444,-1,8
4,120,valid,15,uniform_control,upper_right,outer,-1,10,1,inner,-2.61111111111111,upper_control,0.444444444444444,1,9
5,121,valid,16,petal,upper_left,inner,0,7,1.25,outer,-1.7962962962963,upper_petal,0.296296296296296,-1,10
5,122,valid,16,uniform_control,upper_left,outer,-1,10,1.25,inner,-2.16666666666667,upper_control,0.444444444444444,1,9
5,123,valid,16,fugal,upper_right,outer,-1,10,1.25,inner,-1.83333333333333,upper_fugal,0.444444444444444,1,9
5,124,valid,17,uniform_control,upper_right,inner,0,7,1.25,outer,-1.72222222222222,upper_control,0.444444444444444,1,9
5,125,valid,16,petal,lower_right,outer,1,12,1.25,inner,-2.16666666666667,lower_petal,0.444444444444444,1,9
5,126,valid,16,fugal,lower_left,outer,1,12,0.75,outer,-1.26666666666667,lower_fugal,0.2,-1,12
5,127,valid,C,uniform_control,lower_right,outer,0,11,1,inner,-5,catch_trial,0.444444444444444,1,9
5,128,valid,C,uniform_control,upper_left,inner,0,7,1,outer,5,catch_trial,0.296296296296296,-1,10
5,129,valid,17,fugal,upper_left,outer,-1,10,1,outer,-1.38888888888889,upper_fugal,0.444444444444444,1,9
5,130,valid,C,fugal,upper_right,outer,0,11,1,outer,5,catch_trial,0.296296296296296,-1,10
5,131,valid,16,uniform_control,lower_right,inner,1,8,1.25,outer,-1.16666666666667,lower_control,0.444444444444444,1,9
5,NA,invalid,17,fugal,lower_right,outer,0,11,0.75,inner,-1.46666666666667,lower_fugal,0.2,-1,12
5,132,valid,18,uniform_control,upper_right,outer,-1,10,0.75,outer,-2.01851851851852,upper_control,0.296296296296296,-1,10
5,133,valid,C,fugal,lower_left,inner,0,7,1,outer,5,catch_trial,0.2,-1,12
5,134,valid,17,fugal,lower_left,inner,1,8,0.75,inner,-1.46666666666667,lower_fugal,0.2,-1,12
5,135,valid,18,fugal,upper_left,inner,1,8,1.25,outer,-1.68518518518519,upper_fugal,0.296296296296296,-1,10
5,136,valid,C,petal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.444444444444444,1,9
5,137,valid,17,petal,lower_right,inner,0,7,1.25,outer,-1.72222222222222,lower_petal,0.444444444444444,1,9
5,138,valid,18,fugal,lower_right,inner,1,8,1,outer,-1.26666666666667,lower_fugal,0.2,1,13
5,139,valid,17,uniform_control,lower_left,outer,-1,10,0.75,outer,-1.46296296296296,lower_control,0.296296296296296,-1,10
5,140,valid,19,uniform_control,upper_left,inner,0,7,0.75,outer,-2.31481481481481,upper_control,0.296296296296296,-1,10
5,141,valid,18,uniform_control,lower_left,inner,1,8,0.75,outer,-1.75925925925926,lower_control,0.296296296296296,-1,10
5,142,valid,18,petal,lower_left,inner,1,8,0.75,outer,-2.01851851851852,lower_petal,0.296296296296296,-1,10
5,143,valid,17,petal,upper_right,outer,0,11,0.75,outer,-2.09259259259259,upper_petal,0.296296296296296,-1,10
5,144,valid,C,petal,upper_right,outer,0,11,1,inner,-5,catch_trial,0.296296296296296,-1,10
5,145,valid,19,petal,lower_left,outer,-1,10,1.25,inner,-2.31481481481481,lower_petal,0.296296296296296,-1,10
5,146,valid,19,uniform_control,lower_right,outer,0,11,1,inner,-2.05555555555556,lower_control,0.296296296296296,-1,10
5,147,valid,18,petal,upper_right,inner,1,8,1.25,inner,-2.38888888888889,upper_petal,0.296296296296296,-1,10
5,148,valid,19,fugal,upper_right,inner,1,8,1.25,inner,-1.98148148148148,upper_fugal,0.296296296296296,-1,10
5,NA,invalid,19,petal,upper_left,outer,1,12,1.25,inner,-2.09259259259259,upper_petal,0.296296296296296,1,11
5,149,valid,19,fugal,lower_right,outer,0,11,0.75,inner,-1.46666666666667,lower_fugal,0.2,-1,14
5,150,valid,19,petal,upper_left,outer,1,12,1.25,inner,-2.09259259259259,upper_petal,0.296296296296296,1,11
6,NA,invalid,20,fugal,upper_left,inner,-1,6,0.75,inner,-1.68518518518519,upper_fugal,0.296296296296296,1,11
6,151,valid,20,fugal,lower_right,inner,1,8,1,inner,-1.26666666666667,lower_fugal,0.2,1,15
6,152,valid,20,uniform_control,upper_right,inner,0,7,1,inner,-2.61111111111111,upper_control,0.296296296296296,-1,10
6,153,valid,C,petal,lower_right,inner,0,7,1,inner,-5,catch_trial,0.296296296296296,1,11
6,NA,invalid,20,petal,lower_left,outer,0,11,1.25,inner,-2.01851851851852,lower_petal,0.296296296296296,1,11
6,154,valid,21,fugal,lower_right,outer,0,11,0.75,inner,-1.06666666666667,lower_fugal,0.2,1,15
6,155,valid,20,uniform_control,lower_right,outer,0,11,0.75,inner,-1.75925925925926,lower_control,0.296296296296296,1,11
6,156,valid,21,uniform_control,upper_right,outer,0,11,1,outer,-2.31481481481481,upper_control,0.296296296296296,1,11
6,157,valid,20,petal,lower_right,outer,-1,10,1,outer,-2.01851851851852,lower_petal,0.296296296296296,1,11
6,158,valid,21,uniform_control,lower_left,inner,0,7,1,inner,-1.46296296296296,lower_control,0.296296296296296,1,11
6,NA,invalid,20,fugal,upper_right,outer,-1,10,1,inner,-1.68518518518519,upper_fugal,0.296296296296296,1,11
6,159,valid,C,fugal,upper_left,outer,0,11,1,inner,-5,catch_trial,0.296296296296296,1,11
6,160,valid,20,fugal,upper_right,inner,1,8,1,outer,-1.68518518518519,upper_fugal,0.296296296296296,1,11
6,161,valid,21,fugal,upper_left,outer,1,12,1,inner,-1.88518518518519,upper_fugal,0.2,-1,12
6,162,valid,21,petal,lower_right,inner,0,7,0.75,outer,-2.21851851851852,lower_petal,0.2,-1,12
6,NA,invalid,22,uniform_control,lower_right,inner,-1,6,1,inner,-1.16666666666667,lower_control,0.296296296296296,1,11
6,163,valid,20,petal,upper_left,outer,-1,10,1.25,outer,-1.7962962962963,upper_petal,0.296296296296296,1,11
6,164,valid,C,uniform_control,lower_left,outer,0,11,1,outer,5,catch_trial,0.296296296296296,1,11
6,165,valid,22,uniform_control,lower_left,outer,1,12,1.25,inner,-1.16666666666667,lower_control,0.296296296296296,1,11
6,166,valid,21,petal,upper_right,inner,-1,6,1.25,inner,-1.9962962962963,upper_petal,0.2,-1,12
6,167,valid,22,petal,lower_left,inner,0,7,1.25,inner,-2.41851851851852,lower_petal,0.2,-1,12
6,NA,invalid,22,fugal,lower_left,outer,1,12,1,inner,-0.866666666666667,lower_fugal,0.2,1,15
6,168,valid,22,petal,upper_left,inner,0,7,1.25,outer,-1.7962962962963,upper_petal,0.2,1,13
6,169,valid,22,fugal,lower_left,inner,-1,6,1,outer,-0.866666666666667,lower_fugal,0.2,1,15
6,170,valid,C,fugal,lower_right,inner,0,7,1,outer,5,catch_trial,0.2,-1,16
6,171,valid,C,uniform_control,upper_right,inner,0,7,1,inner,-5,catch_trial,0.2,-1,12
6,172,valid,23,petal,upper_right,outer,0,11,0.75,outer,-1.9962962962963,upper_petal,0.2,-1,14
6,173,valid,C,petal,upper_left,outer,0,11,1,outer,5,catch_trial,0.2,-1,14
6,NA,invalid,22,uniform_control,upper_left,outer,1,12,1,inner,-2.51481481481481,upper_control,0.2,-1,12
6,NA,invalid,22,uniform_control,upper_left,inner,0,7,1,inner,-2.51481481481481,upper_control,0.2,-1,12
6,174,valid,22,fugal,upper_left,inner,-1,6,0.75,inner,-1.68518518518519,upper_fugal,0.2,1,13
6,175,valid,23,petal,lower_left,outer,0,11,1.25,outer,-2.21851851851852,lower_petal,0.2,1,13
6,176,valid,23,fugal,upper_right,outer,-1,10,1,outer,-1.48518518518519,upper_fugal,0.2,1,13
6,177,valid,23,uniform_control,lower_right,inner,-1,6,1,outer,-0.870370370370371,lower_control,0.296296296296296,1,11
6,178,valid,23,fugal,lower_left,outer,1,12,1,outer,-1.06666666666667,lower_fugal,0.2,-1,16
6,NA,invalid,22,uniform_control,upper_left,outer,1,12,1,inner,-2.51481481481481,upper_control,0.2,-1,12
6,NA,invalid,22,uniform_control,upper_left,inner,0,7,1,outer,-2.51481481481481,upper_control,0.2,-1,12
6,179,valid,22,uniform_control,upper_left,outer,1,12,1,inner,-2.51481481481481,upper_control,0.2,-1,12
6,180,valid,23,uniform_control,upper_left,inner,0,7,1,outer,-2.31481481481481,upper_control,0.2,1,13
7,NA,invalid,24,uniform_control,upper_right,inner,1,8,0.75,inner,-2.51481481481481,upper_control,0.2,-1,14
7,181,valid,C,petal,upper_right,outer,0,11,1,outer,5,catch_trial,0.2,-1,14
7,182,valid,24,petal,lower_right,inner,1,8,1,outer,-2.41851851851852,lower_petal,0.2,-1,14
7,183,valid,C,petal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.2,-1,14
7,184,valid,24,petal,upper_left,inner,0,7,1.25,outer,-2.1962962962963,upper_petal,0.2,-1,14
7,185,valid,25,petal,upper_right,outer,1,12,1.25,outer,-2.3962962962963,upper_petal,0.2,-1,14
7,186,valid,24,uniform_control,lower_left,outer,-1,10,1,outer,-1.07037037037037,lower_control,0.2,-1,12
7,187,valid,25,petal,lower_left,outer,-1,10,1.25,inner,-2.61851851851852,lower_petal,0.2,-1,14
7,188,valid,24,fugal,lower_right,outer,0,11,0.75,outer,-1.26666666666667,lower_fugal,0.2,-1,16
7,NA,invalid,25,fugal,lower_right,inner,0,7,1,inner,-1.46666666666667,lower_fugal,0.2,-1,16
7,NA,invalid,24,fugal,upper_left,inner,0,7,0.75,inner,-1.68518518518519,upper_fugal,0.2,-1,14
7,189,valid,25,uniform_control,lower_right,inner,-1,6,1,outer,-1.27037037037037,lower_control,0.2,-1,12
7,190,valid,24,fugal,upper_right,outer,-1,10,1,outer,-1.68518518518519,upper_fugal,0.2,-1,14
7,191,valid,25,fugal,upper_left,outer,1,12,1.25,inner,-1.88518518518519,upper_fugal,0.2,-1,14
7,192,valid,24,uniform_control,upper_left,outer,0,11,0.75,outer,-2.51481481481481,upper_control,0.2,-1,14
7,193,valid,26,fugal,upper_right,inner,-1,6,1.25,inner,-1.68518518518519,upper_fugal,0.2,1,15
7,194,valid,C,fugal,lower_left,inner,0,7,1,outer,5,catch_trial,0.2,-1,16
7,195,valid,26,petal,lower_right,outer,-1,10,1.25,outer,-2.41851851851852,lower_petal,0.2,1,15
7,196,valid,25,uniform_control,upper_right,outer,-1,10,0.75,inner,-2.71481481481481,upper_control,0.2,-1,14
7,197,valid,25,fugal,lower_left,inner,0,7,0.75,inner,-1.46666666666667,lower_fugal,0.2,-1,16
7,198,valid,C,fugal,upper_right,outer,0,11,1,inner,-5,catch_trial,0.2,1,15
7,199,valid,C,uniform_control,upper_left,inner,0,7,1,inner,-5,catch_trial,0.2,1,15
7,NA,invalid,27,petal,lower_left,inner,-1,6,1,inner,-2.61851851851852,lower_petal,0.2,-1,16
7,200,valid,26,uniform_control,lower_left,inner,0,7,1,outer,-1.47037037037037,lower_control,0.2,-1,12
7,201,valid,C,uniform_control,lower_right,outer,0,11,1,inner,-5,catch_trial,0.2,-1,12
7,202,valid,26,petal,upper_left,outer,-1,10,0.75,outer,-2.5962962962963,upper_petal,0.2,-1,14
7,203,valid,26,uniform_control,upper_left,inner,1,8,0.75,inner,-2.51481481481481,upper_control,0.2,1,15
7,204,valid,26,fugal,lower_left,outer,1,12,1,outer,-1.26666666666667,lower_fugal,0.2,1,17
7,205,valid,27,petal,upper_right,inner,1,8,0.75,inner,-2.7962962962963,upper_petal,0.2,-1,14
7,206,valid,27,uniform_control,lower_right,outer,-1,10,0.75,outer,-1.67037037037037,lower_control,0.2,-1,12
7,207,valid,27,uniform_control,upper_right,inner,1,8,0.75,outer,-2.31481481481481,upper_control,0.2,1,15
7,208,valid,27,fugal,lower_right,inner,0,7,1,inner,-1.46666666666667,lower_fugal,0.2,-1,18
7,209,valid,27,fugal,upper_left,inner,0,7,0.75,inner,-1.48518518518519,upper_fugal,0.2,1,15
7,210,valid,27,petal,lower_left,inner,-1,6,1,outer,-2.61851851851852,lower_petal,0.2,-1,16
8,211,valid,28,fugal,lower_right,outer,-1,10,1.25,outer,-1.26666666666667,lower_fugal,0.2,1,19
8,NA,invalid,28,fugal,upper_right,inner,0,7,1.25,inner,-1.28518518518519,upper_fugal,0.2,1,15
8,212,valid,28,uniform_control,lower_right,inner,0,7,0.75,inner,-1.87037037037037,lower_control,0.2,-1,12
8,NA,invalid,28,petal,lower_right,inner,0,7,1,inner,-2.81851851851852,lower_petal,0.2,-1,16
8,NA,invalid,29,fugal,lower_left,outer,-1,10,1,inner,-1.46666666666667,lower_fugal,0.2,-1,20
8,213,valid,28,uniform_control,upper_right,outer,0,11,1,outer,-2.51481481481481,upper_control,0.2,-1,16
8,NA,invalid,29,uniform_control,lower_left,outer,1,12,0.75,inner,-1.67037037037037,lower_control,0.2,1,13
8,214,valid,28,petal,lower_left,inner,1,8,1.25,inner,-2.81851851851852,lower_petal,0.2,-1,16
8,215,valid,28,fugal,upper_left,inner,-1,6,1,outer,-1.28518518518519,upper_fugal,0.2,1,15
8,216,valid,29,petal,lower_right,outer,0,11,1.25,outer,-2.61851851851852,lower_petal,0.2,1,17
8,217,valid,29,fugal,upper_right,outer,1,12,1,outer,-1.48518518518519,upper_fugal,0.2,-1,16
8,218,valid,29,uniform_control,lower_right,outer,1,12,0.75,outer,-1.67037037037037,lower_control,0.2,1,13
8,219,valid,29,uniform_control,upper_left,inner,0,7,1,outer,-2.71481481481481,upper_control,0.2,-1,16
8,220,valid,C,petal,upper_left,outer,0,11,1,outer,5,catch_trial,0.2,1,15
8,221,valid,28,petal,upper_left,inner,1,8,1,outer,-2.5962962962963,upper_petal,0.2,1,15
8,222,valid,29,petal,upper_left,outer,-1,10,1.25,outer,-2.7962962962963,upper_petal,0.2,-1,16
8,223,valid,30,petal,upper_right,inner,1,8,1.25,inner,-2.9962962962963,upper_petal,0.2,-1,16
8,224,valid,30,uniform_control,lower_left,inner,-1,6,1.25,outer,-1.87037037037037,lower_control,0.2,-1,14
8,225,valid,C,fugal,upper_left,outer,0,11,1,outer,5,catch_trial,0.2,-1,16
8,226,valid,30,petal,lower_left,outer,1,12,1,outer,-2.81851851851852,lower_petal,0.2,-1,18
8,227,valid,C,fugal,lower_right,inner,0,7,1,outer,5,catch_trial,0.2,-1,20
