block,trial_number,valid_trial,staircase_trial,motion_direction,quadrant,eccentricity,jitter_dva,flash_dva,flash_seconds,response,probe_offset_dva,staircase_identity,step_size_dva,staircase_direction,staircase_reversals
1,25,valid,C,fugal,upper_right,outer,0,11,1,outer,5,catch_trial,1.5,-1,3
1,26,valid,2,uniform_control,upper_right,outer,0,11,0.75,outer,0,upper_control,1.5,1,1
1,27,valid,3,uniform_control,upper_left,inner,1,8,1,inner,-1.5,upper_control,1.5,-1,2
1,28,valid,2,fugal,lower_right,outer,-1,10,1.25,inner,0,lower_fugal,1.5,1,1
1,29,valid,3,fugal,lower_left,outer,-1,10,1,outer,1.5,lower_fugal,1.5,1,1
1,30,valid,C,uniform_control,upper_left,inner,0,7,1,inner,-5,catch_trial,1.5,1,3
2,31,valid,4,uniform_control,upper_right,inner,0,7,0.75,outer,0,upper_control,1.5,1,3
2,32,valid,4,fugal,lower_right,inner,-1,6,1,inner,0,lower_fugal,1.5,-1,2
2,33,valid,5,fugal,lower_right,outer,-1,10,0.75,outer,1.5,lower_fugal,1.5,1,3
2,34,valid,C,fugal,lower_right,inner,0,7,1,inner,-5,catch_trial,1,-1,4
2,35,valid,4,fugal,upper_right,outer,-1,10,0.75,outer,0,upper_fugal,1.5,-1,3
2,36,valid,C,uniform_control,upper_right,inner,0,7,1,outer,5,catch_trial,1,-1,4
2,37,valid,5,fugal,upper_left,outer,0,11,1,inner,-1.5,upper_fugal,1.5,-1,3
2,38,valid,4,petal,upper_left,outer,-1,10,0.75,outer,0,upper_petal,1.5,1,1
2,39,valid,4,uniform_control,lower_left,inner,0,7,1,inner,-3,lower_control,1.5,-1,1
2,40,valid,5,uniform_control,lower_left,outer,1,12,1,inner,-1.5,lower_control,1.5,1,2
2,41,valid,6,fugal,upper_left,inner,1,8,0.75,inner,-0.5,upper_fugal,1,1,4
2,42,valid,C,petal,lower_right,inner,0,7,1,inner,-5,catch_trial,1.5,1,3
2,43,valid,6,fugal,lower_left,inner,-1,6,1.25,inner,0.5,lower_fugal,1,-1,4
2,44,valid,4,petal,lower_right,inner,0,7,0.75,outer,0,lower_petal,1.5,1,3
2,45,valid,5,petal,upper_right,inner,-1,6,1,outer,-1.5,upper_petal,1.5,-1,2
2,46,valid,C,fugal,upper_left,outer,0,11,1,inner,-5,catch_trial,1,1,4
2,47,valid,5,uniform_control,upper_right,outer,0,11,1.25,inner,-1,upper_control,1,-1,4
2,48,valid,6,uniform_control,lower_right,outer,1,12,0.75,outer,0,lower_control,1.5,1,2
2,49,valid,C,petal,upper_left,outer,0,11,1,outer,5,catch_trial,1.5,-1,2
2,50,valid,7,uniform_control,lower_right,inner,-1,6,1,inner,-1.5,lower_control,1.5,-1,3
2,51,valid,6,petal,upper_right,outer,-1,10,1,inner,-3,upper_petal,1.5,-1,2
2,52,valid,6,uniform_control,upper_left,inner,0,7,0.75,outer,0,upper_control,1,1,5
2,53,valid,7,uniform_control,upper_left,outer,-1,10,0.75,inner,-0.666666666666667,upper_control,0.666666666666667,-1,6
2,54,valid,C,uniform_control,lower_left,outer,0,11,1,inner,-5,catch_trial,1,1,4
2,55,valid,5,petal,lower_left,outer,1,12,0.75,outer,-1,lower_petal,1,-1,4
2,56,valid,7,petal,upper_left,inner,-1,6,1,inner,-1.5,upper_petal,1.5,1,3
2,57,valid,7,fugal,lower_left,outer,0,11,0.75,outer,1.5,lower_fugal,1,1,5
2,58,valid,6,petal,lower_left,inner,0,7,1,inner,-2,lower_petal,1,-1,4
2,59,valid,7,petal,lower_right,outer,0,11,1,inner,-1,lower_petal,1,1,5
2,60,valid,7,fugal,upper_right,inner,0,7,1.25,outer,0.5,upper_fugal,1,1,4
3,61,valid,8,fugal,lower_right,inner,-1,6,0.75,inner,0.833333333333333,lower_fugal,0.666666666666667,-1,6
3,62,valid,8,uniform_control,upper_right,inner,0,7,1,outer,0,upper_control,0.666666666666667,1,7
3,63,valid,9,fugal,lower_left,inner,0,7,1.25,outer,1.5,lower_fugal,0.666666666666667,1,7
3,64,valid,9,uniform_control,upper_left,inner,0,7,1.25,outer,-0.444444444444444,upper_control,0.444444444444444,-1,8
3,65,valid,8,fugal,upper_right,inner,0,7,1.25,inner,-0.5,upper_fugal,1,-1,5
3,66,valid,C,uniform_control,lower_right,outer,0,11,1,inner,-5,catch_trial,1,1,4
3,67,valid,8,petal,lower_left,outer,1,12,1.25,outer,0,lower_petal,1,1,5
3,68,valid,C,fugal,upper_right,outer,0,11,1,inner,-5,catch_trial,0.666666666666667,1,6
3,69,valid,C,petal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.666666666666667,-1,6
3,70,valid,8,uniform_control,lower_left,inner,0,7,0.75,outer,-0.5,lower_control,1,1,4
3,71,valid,10,uniform_control,upper_right,outer,1,12,1,inner,-0.888888888888889,upper_control,0.444444444444444,-1,8
3,72,valid,9,uniform_control,lower_left,outer,0,11,0.75,inner,-1.5,lower_control,1,-1,5
3,73,valid,9,fugal,upper_left,outer,-1,10,0.75,outer,0.166666666666667,upper_fugal,0.666666666666667,1,6
3,74,valid,8,petal,upper_left,inner,0,7,1,outer,0,upper_petal,1.5,1,3
3,75,valid,11,uniform_control,upper_left,outer,1,12,0.75,inner,-0.444444444444444,upper_control,0.444444444444444,1,9
3,76,valid,9,petal,lower_right,inner,0,7,1.25,outer,-0.666666666666667,lower_petal,0.666666666666667,-1,6
3,77,valid,9,petal,upper_right,inner,-1,6,1.25,outer,-1,upper_petal,1,-1,4
3,78,valid,C,uniform_control,upper_left,inner,0,7,1,outer,5,catch_trial,0.444444444444444,1,9
3,79,valid,10,uniform_control,lower_right,inner,-1,6,1.25,inner,-0.833333333333333,lower_control,0.666666666666667,1,6
3,80,valid,C,fugal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.444444444444444,-1,8
3,81,valid,10,fugal,upper_left,inner,1,8,0.75,inner,-0.5,upper_fugal,0.666666666666667,-1,7
3,82,valid,10,fugal,lower_right,outer,1,12,0.75,inner,1.05555555555556,lower_fugal,0.444444444444444,-1,8
3,83,valid,10,petal,upper_right,outer,0,11,1,inner,-2,upper_petal,1,-1,4
3,84,valid,11,petal,upper_left,outer,1,12,0.75,outer,-1,upper_petal,1,1,5
3,85,valid,11,fugal,lower_left,outer,-1,10,1.25,outer,1.5,lower_fugal,0.444444444444444,1,9
3,86,valid,C,petal,upper_right,outer,0,11,1,outer,5,catch_trial,0.666666666666667,-1,6
3,87,valid,11,uniform_control,lower_right,outer,-1,10,1.25,inner,-0.166666666666667,lower_control,0.666666666666667,1,6
3,88,valid,11,fugal,upper_right,outer,-1,10,1,inner,-0.0555555555555556,upper_fugal,0.444444444444444,1,8
3,89,valid,10,petal,lower_left,inner,1,8,1,inner,-1.33333333333333,lower_petal,0.666666666666667,-1,6
3,90,valid,11,petal,lower_right,outer,1,12,1,inner,-0.666666666666667,lower_petal,0.666666666666667,1,7
4,91,valid,12,petal,lower_left,inner,0,7,0.75,outer,0,lower_petal,0.666666666666667,1,7
4,92,valid,12,fugal,upper_left,outer,0,11,1.25,inner,0.388888888888889,upper_fugal,0.444444444444444,1,8
4,93,valid,12,fugal,lower_left,inner,1,8,1.25,inner,1.2037037037037,lower_fugal,0.296296296296296,-1,10
4,94,valid,13,fugal,upper_left,inner,-1,6,0.75,inner,0.833333333333333,upper_fugal,0.444444444444444,1,8
4,95,valid,12,uniform_control,lower_left,outer,0,11,1.25,inner,0.5,lower_control,0.666666666666667,1,6
4,96,valid,12,petal,upper_left,outer,-1,10,0.75,inner,-1.66666666666667,upper_petal,0.666666666666667,-1,6
4,97,valid,13,uniform_control,lower_right,inner,1,8,1,outer,1.16666666666667,lower_control,0.666666666666667,1,6
4,98,valid,13,petal,upper_right,outer,0,11,1.25,outer,-1,upper_petal,0.666666666666667,1,7
4,99,valid,13,petal,lower_right,outer,0,11,1.25,inner,-0.444444444444444,lower_petal,0.444444444444444,-1,8
4,100,valid,C,uniform_control,lower_left,outer,0,11,1,outer,5,catch_trial,0.666666666666667,-1,7
4,101,valid,14,fugal,upper_right,outer,1,12,0.75,outer,1.27777777777778,upper_fugal,0.444444444444444,1,8
4,NA,invalid,15,fugal,upper_right,inner,0,7,1.25,outer,0.833333333333333,upper_fugal,0.444444444444444,-1,9
4,102,valid,C,petal,upper_left,outer,0,11,1,outer,5,catch_trial,0.444444444444444,-1,8
4,103,valid,14,uniform_control,lower_left,inner,-1,6,1.25,outer,0.5,lower_control,0.666666666666667,-1,7
4,104,valid,13,fugal,lower_right,outer,1,12,0.75,outer,1.5,lower_fugal,0.296296296296296,1,11
4,105,valid,14,petal,lower_right,inner,-1,6,0.75,outer,0,lower_petal,0.444444444444444,1,9
4,106,valid,14,petal,upper_left,inner,1,8,0.75,inner,-1.44444444444444,upper_petal,0.444444444444444,-1,8
4,107,valid,C,uniform_control,upper_right,inner,0,7,1,outer,5,catch_trial,0.444444444444444,1,9
4,108,valid,14,fugal,lower_right,inner,0,7,0.75,outer,1.3,lower_fugal,0.2,-1,12
4,109,valid,15,petal,lower_left,outer,1,12,1.25,inner,-0.296296296296296,lower_petal,0.296296296296296,-1,10
4,110,valid,C,petal,lower_right,inner,0,7,1,outer,5,catch_trial,0.296296296296296,1,11
4,111,valid,15,petal,upper_right,inner,1,8,0.75,inner,-1,upper_petal,0.444444444444444,1,9
4,112,valid,15,fugal,lower_left,outer,-1,10,1,inner,1.1,lower_fugal,0.2,-1,12
4,113,valid,C,fugal,upper_left,outer,0,11,1,inner,-5,catch_trial,0.444444444444444,-1,9
4,114,valid,12,uniform_control,upper_right,outer,0,11,0.75,outer,0,upper_control,0.444444444444444,1,9
4,115,valid,15,uniform_control,lower_right,outer,0,11,0.75,outer,-0.166666666666667,lower_control,0.666666666666667,-1,7
4,116,valid,C,fugal,lower_right,inner,0,7,1,inner,-5,catch_trial,0.2,1,13
4,117,valid,13,uniform_control,upper_right,inner,-1,6,1.25,outer,-0.296296296296296,upper_control,0.296296296296296,-1,10
4,118,valid,14,uniform_control,upper_left,inner,1,8,0.75,outer,-0.592592592592593,upper_control,0.296296296296296,-1,10
4,119,valid,15,uniform_control,upper_left,outer,-1,10,1.25,inner,-0.888888888888889,upper_control,0.296296296296296,-1,10
4,120,valid,15,fugal,upper_right,inner,0,7,1.25,outer,0.833333333333333,upper_fugal,0.444444444444444,-1,9
5,121,valid,C,uniform_control,lower_right,outer,0,11,1,outer,5,catch_trial,0.666666666666667,-1,7
5,NA,invalid,16,uniform_control,lower_left,outer,1,12,0.75,inner,-0.833333333333333,lower_control,0.666666666666667,-1,7
5,122,valid,16,uniform_control,upper_right,outer,1,12,1.25,inner,-0.592592592592593,upper_control,0.296296296296296,1,11
5,123,valid,C,petal,lower_left,inner,0,7,1,outer,5,catch_trial,0.296296296296296,1,11
5,124,valid,16,uniform_control,lower_right,inner,-1,6,1,inner,-0.833333333333333,lower_control,0.666666666666667,-1,7
5,125,valid,16,petal,lower_right,inner,0,7,1.25,outer,0,lower_petal,0.296296296296296,1,11
5,126,valid,17,uniform_control,upper_left,outer,1,12,1,inner,-0.296296296296296,upper_control,0.296296296296296,1,11
5,127,valid,17,petal,lower_left,inner,1,8,1.25,outer,-0.2,lower_petal,0.2,-1,12
5,128,valid,18,petal,lower_right,outer,1,12,1.25,inner,-0.4,lower_petal,0.2,-1,12
5,129,valid,16,fugal,upper_right,inner,1,8,0.75,inner,0.388888888888889,upper_fugal,0.444444444444444,-1,9
5,130,valid,16,petal,upper_right,inner,-1,6,0.75,outer,-0.555555555555555,upper_petal,0.444444444444444,1,9
5,131,valid,17,fugal,upper_right,outer,1,12,1,inner,0.685185185185185,upper_fugal,0.296296296296296,1,10
5,132,valid,16,fugal,lower_right,inner,1,8,1,outer,1.3,lower_fugal,0.2,1,13
5,133,valid,17,petal,upper_left,inner,-1,6,1,outer,-0.851851851851852,upper_petal,0.296296296296296,-1,10
5,134,valid,17,fugal,lower_right,outer,-1,10,0.75,inner,1.1,lower_fugal,0.2,-1,14
5,135,valid,18,fugal,lower_left,outer,0,11,1,inner,1.3,lower_fugal,0.2,1,15
5,136,valid,18,fugal,upper_left,outer,1,12,0.75,inner,0.981481481481481,upper_fugal,0.296296296296296,1,10
5,137,valid,18,petal,upper_left,outer,0,11,1,outer,-1.14814814814815,upper_petal,0.296296296296296,-1,10
5,138,valid,19,fugal,lower_left,inner,-1,6,1,inner,1.5,lower_fugal,0.2,1,15
5,139,valid,C,uniform_control,upper_left,inner,0,7,1,outer,5,catch_trial,0.296296296296296,1,11
5,140,valid,17,uniform_control,lower_left,inner,1,8,1.25,inner,-0.388888888888889,lower_control,0.444444444444444,1,8
5,141,valid,18,uniform_control,upper_left,inner,-1,6,1,outer,0,upper_control,0.296296296296296,1,11
5,142,valid,C,petal,upper_right,outer,0,11,1,outer,5,catch_trial,0.296296296296296,-1,10
5,143,valid,19,petal,lower_left,outer,-1,10,1,outer,-0.2,lower_petal,0.2,1,13
5,144,valid,C,fugal,upper_right,outer,0,11,1,outer,5,catch_trial,0.296296296296296,1,10
5,145,valid,19,fugal,upper_left,inner,1,8,0.75,outer,1.27777777777778,upper_fugal,0.296296296296296,1,10
5,146,valid,19,uniform_control,upper_right,inner,0,7,1,outer,-0.2,upper_control,0.2,-1,12
5,147,valid,C,fugal,lower_left,inner,0,7,1,outer,5,catch_trial,0.2,1,15
5,148,valid,18,uniform_control,lower_right,outer,1,12,0.75,inner,0.0555555555555555,lower_control,0.444444444444444,1,8
5,149,valid,19,petal,upper_right,outer,0,11,1.25,inner,-1.44444444444444,upper_petal,0.296296296296296,-1,10
5,150,valid,19,uniform_control,lower_left,outer,1,12,0.75,inner,0.5,lower_control,0.444444444444444,1,8
6,151,valid,20,fugal,lower_left,inner,-1,6,0.75,inner,1.7,lower_fugal,0.2,1,15
6,152,valid,20,fugal,upper_right,outer,-1,10,0.75,outer,0.981481481481481,upper_fugal,0.296296296296296,-1,11
6,153,valid,20,uniform_control,lower_right,inner,1,8,1.25,outer,0.944444444444444,lower_control,0.444444444444444,1,8
6,154,valid,20,petal,upper_left,inner,-1,6,1,inner,-1.14814814814815,upper_petal,0.296296296296296,1,11
6,155,valid,21,fugal,lower_right,inner,1,8,1.25,outer,1.9,lower_fugal,0.2,1,15
6,156,valid,21,petal,upper_left,outer,0,11,1,outer,-0.851851851851852,upper_petal,0.296296296296296,1,11
6,157,valid,C,petal,lower_right,inner,0,7,1,inner,-5,catch_trial,0.2,-1,14
6,158,valid,22,petal,upper_right,inner,0,7,1,outer,-1.05185185185185,upper_petal,0.2,-1,12
6,159,valid,C,petal,upper_left,outer,0,11,1,outer,5,catch_trial,0.2,-1,12
6,160,valid,20,petal,lower_left,outer,1,12,1,inner,-0.4,lower_petal,0.2,-1,14
6,161,valid,C,fugal,lower_right,inner,0,7,1,inner,-5,catch_trial,0.2,-1,16
6,162,valid,21,petal,lower_right,outer,0,11,1.25,outer,-0.2,lower_petal,0.2,1,15
6,163,valid,C,uniform_control,upper_right,inner,0,7,1,inner,-5,catch_trial,0.2,-1,12
6,164,valid,20,uniform_control,upper_right,outer,-1,10,1,outer,-0.4,upper_control,0.2,-1,12
6,165,valid,C,uniform_control,lower_left,outer,0,11,1,outer,5,catch_trial,0.444444444444444,-1,9
6,166,valid,21,uniform_control,upper_left,inner,0,7,1,inner,-0.6,upper_control,0.2,-1,12
6,NA,invalid,21,uniform_control,lower_left,outer,-1,10,0.75,outer,0.5,lower_control,0.444444444444444,-1,9
6,167,valid,C,fugal,upper_left,outer,0,11,1,inner,-5,catch_trial,0.296296296296296,-1,11
6,168,valid,22,fugal,lower_left,outer,0,11,1,outer,1.7,lower_fugal,0.2,-1,16
6,169,valid,21,fugal,upper_left,inner,1,8,1.25,inner,0.685185185185185,upper_fugal,0.296296296296296,-1,11
6,170,valid,22,petal,lower_right,inner,-1,6,0.75,outer,-0.4,lower_petal,0.2,-1,16
6,171,valid,22,uniform_control,upper_left,outer,-1,10,1,inner,-0.4,upper_control,0.2,1,13
6,172,valid,23,petal,lower_left,inner,0,7,1,outer,-0.6,lower_petal,0.2,-1,16
6,173,valid,23,petal,upper_right,outer,0,11,1.25,outer,-1.25185185185185,upper_petal,0.2,-1,12
6,174,valid,21,uniform_control,lower_left,inner,-1,6,0.75,outer,0.5,lower_control,0.444444444444444,-1,9
6,175,valid,23,fugal,lower_right,outer,1,12,0.75,outer,1.5,lower_fugal,0.2,-1,16
6,176,valid,22,fugal,upper_left,outer,-1,10,0.75,inner,0.885185185185185,upper_fugal,0.2,1,12
6,177,valid,23,fugal,upper_right,inner,1,8,1,inner,1.08518518518519,upper_fugal,0.2,1,12
6,178,valid,22,uniform_control,lower_right,outer,-1,10,1,inner,0.0555555555555555,lower_control,0.444444444444444,-1,9
6,179,valid,23,uniform_control,upper_right,inner,-1,6,1.25,outer,-0.2,upper_control,0.2,1,13
6,180,valid,23,uniform_control,lower_left,outer,-1,10,0.75,inner,0.351851851851852,lower_control,0.296296296296296,1,10
7,181,valid,24,fugal,upper_left,inner,0,7,1,outer,1.28518518518518,upper_fugal,0.2,1,12
7,182,valid,C,uniform_control,lower_right,outer,0,11,1,outer,5,catch_trial,0.296296296296296,1,10
7,183,valid,24,uniform_control,lower_right,inner,1,8,1,outer,0.648148148148148,lower_control,0.296296296296296,1,10
7,184,valid,25,uniform_control,lower_left,outer,0,11,1.25,inner,0.351851851851852,lower_control,0.296296296296296,-1,11
7,185,valid,24,petal,lower_right,inner,0,7,1.25,outer,-0.8,lower_petal,0.2,-1,16
7,186,valid,25,fugal,upper_right,inner,-1,6,1,outer,1.08518518518519,upper_fugal,0.2,-1,13
7,187,valid,24,uniform_control,upper_right,outer,-1,10,1.25,inner,-0.4,upper_control,0.2,-1,14
7,188,valid,25,uniform_control,upper_right,inner,0,7,1.25,outer,-0.2,upper_control,0.2,1,15
7,189,valid,24,petal,upper_left,outer,0,11,1.25,inner,-1.45185185185185,upper_petal,0.2,-1,12
7,190,valid,24,fugal,lower_right,outer,1,12,0.75,outer,1.3,lower_fugal,0.2,-1,16
7,191,valid,25,petal,upper_right,outer,-1,10,1.25,inner,-1.25185185185185,upper_petal,0.2,1,13
7,192,valid,25,petal,lower_left,inner,1,8,1.25,inner,-1,lower_petal,0.2,-1,16
7,193,valid,26,petal,lower_left,outer,1,12,1.25,outer,-0.8,lower_petal,0.2,1,17
7,194,valid,C,fugal,upper_right,outer,0,11,1,inner,-5,catch_trial,0.2,-1,13
7,195,valid,C,fugal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.2,-1,16
7,196,valid,26,petal,upper_left,inner,0,7,1,outer,-1.05185185185185,upper_petal,0.2,1,13
7,197,valid,26,fugal,upper_right,outer,1,12,1.25,inner,0.885185185185185,upper_fugal,0.2,-1,13
7,198,valid,26,uniform_control,upper_left,outer,1,12,1,inner,-0.4,upper_control,0.2,-1,16
7,199,valid,26,uniform_control,lower_right,outer,-1,10,0.75,outer,0.551851851851852,lower_control,0.2,1,12
7,200,valid,27,uniform_control,upper_left,inner,-1,6,0.75,outer,-0.2,upper_control,0.2,1,17
7,201,valid,27,uniform_control,lower_left,inner,1,8,1.25,outer,0.351851851851852,lower_control,0.2,-1,13
7,202,valid,25,fugal,lower_left,inner,-1,6,1,inner,1.1,lower_fugal,0.2,-1,16
7,203,valid,C,petal,upper_right,outer,0,11,1,outer,5,catch_trial,0.2,-1,14
7,204,valid,C,uniform_control,upper_left,inner,0,7,1,inner,-5,catch_trial,0.2,-1,18
7,205,valid,26,fugal,lower_right,inner,1,8,0.75,outer,1.3,lower_fugal,0.2,1,17
7,206,valid,27,fugal,upper_left,outer,-1,10,1,outer,1.08518518518519,upper_fugal,0.2,1,14
7,207,valid,27,petal,lower_right,outer,0,11,1.25,outer,-1,lower_petal,0.2,-1,18
7,208,valid,27,fugal,lower_left,outer,-1,10,0.75,inner,1.1,lower_fugal,0.2,-1,18
7,209,valid,C,petal,lower_left,inner,0,7,1,outer,5,catch_trial,0.2,-1,18
7,210,valid,27,petal,upper_right,inner,-1,6,1.25,outer,-1.25185185185185,upper_petal,0.2,-1,14
8,211,valid,28,petal,lower_left,inner,0,7,1.25,inner,-1.2,lower_petal,0.2,-1,18
8,212,valid,29,petal,lower_right,outer,-1,10,1,outer,-1,lower_petal,0.2,1,19
8,213,valid,28,uniform_control,upper_left,outer,0,11,0.75,inner,-0.4,upper_control,0.2,-1,18
8,214,valid,28,fugal,upper_right,inner,0,7,0.75,outer,0.885185185185185,upper_fugal,0.2,-1,15
8,215,valid,29,fugal,upper_right,outer,-1,10,1.25,outer,0.685185185185185,upper_fugal,0.2,-1,15
8,216,valid,C,fugal,upper_left,outer,0,11,1,outer,5,catch_trial,0.2,-1,15
8,217,valid,29,uniform_control,upper_right,outer,-1,10,1,outer,-0.2,upper_control,0.2,1,19
8,NA,invalid,28,petal,upper_right,inner,0,7,1.25,outer,-1.45185185185185,upper_petal,0.2,-1,14
8,218,valid,28,fugal,lower_left,inner,-1,6,0.75,inner,1.3,lower_fugal,0.2,1,19
8,219,valid,28,petal,upper_right,outer,1,12,1.25,outer,-1.45185185185185,upper_petal,0.2,-1,14
8,220,valid,C,petal,lower_right,inner,0,7,1,inner,-5,catch_trial,0.2,-1,20
8,221,valid,28,uniform_control,lower_left,outer,-1,10,1,outer,0.151851851851852,lower_control,0.2,-1,13
8,222,valid,30,petal,lower_right,inner,0,7,0.75,inner,-1.2,lower_petal,0.2,-1,20
8,223,valid,30,fugal,upper_left,outer,0,11,0.75,outer,0.485185185185185,upper_fugal,0.2,-1,15
8,224,valid,29,fugal,lower_left,outer,0,11,1.25,outer,1.5,lower_fugal,0.2,1,19
8,225,valid,29,petal,upper_left,inner,0,7,1,inner,-1.65185185185185,upper_petal,0.2,-1,14
8,226,valid,30,uniform_control,upper_right,inner,1,8,0.75,inner,-0.4,upper_control,0.2,-1,20
8,227,valid,C,uniform_control,lower_left,outer,0,11,1,inner,-5,catch_trial,0.2,-1,13
8,228,valid,30,petal,upper_left,outer,1,12,0.75,outer,-1.45185185185185,upper_petal,0.2,1,15
8,229,valid,29,uniform_control,lower_right,outer,1,12,1.25,inner,-0.0481481481481482,lower_control,0.2,-1,13
8,NA,invalid,31,petal,lower_left,outer,-1,10,1,inner,-1,lower_petal,0.2,1,21
8,230,valid,C,petal,upper_left,outer,0,11,1,outer,5,catch_trial,0.2,-1,16
8,231,valid,30,fugal,lower_right,outer,0,11,1.25,inner,1.3,lower_fugal,0.2,-1,20
8,232,valid,C,fugal,lower_right,inner,0,7,1,outer,5,catch_trial,0.2,1,21
8,233,valid,31,fugal,upper_left,inner,0,7,1,inner,0.285185185185185,upper_fugal,0.2,-1,15
8,234,valid,30,uniform_control,lower_right,inner,0,7,1,outer,0.151851851851852,lower_control,0.2,1,14
8,235,valid,31,fugal,lower_right,inner,1,8,1,outer,1.5,lower_fugal,0.2,1,21
8,236,valid,C,uniform_control,upper_right,inner,0,7,1,outer,5,catch_trial,0.2,1,21
8,237,valid,31,uniform_control,lower_left,inner,0,7,0.75,outer,-0.0481481481481482,lower_control,0.2,-1,15
8,238,valid,31,uniform_control,upper_left,inner,-1,6,0.75,outer,-0.2,upper_control,0.2,1,21
8,239,valid,31,petal,upper_right,inner,0,7,1.25,inner,-1.65185185185185,upper_petal,0.2,-1,16
8,240,valid,31,petal,lower_left,outer,-1,10,1,outer,-1,lower_petal,0.2,1,21
9,241,valid,C,uniform_control,upper_left,inner,0,7,1,inner,-5,catch_trial,0.2,-1,22
9,242,valid,32,fugal,lower_left,inner,1,8,1,outer,1.3,lower_fugal,0.2,-1,22
9,243,valid,32,fugal,upper_right,inner,-1,6,1,outer,0.485185185185185,upper_fugal,0.2,1,16
9,244,valid,33,fugal,upper_left,inner,-1,6,1,inner,0.285185185185185,upper_fugal,0.2,-1,17
9,245,valid,32,uniform_control,upper_right,outer,-1,10,0.75,inner,-0.4,upper_control,0.2,-1,22
9,246,valid,32,petal,lower_left,inner,-1,6,1.25,inner,-1.2,lower_petal,0.2,-1,22
9,NA,invalid,32,uniform_control,lower_left,inner,0,7,0.75,inner,-0.248148148148148,lower_control,0.2,-1,15
9,247,valid,C,petal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.2,1,23
9,248,valid,C,fugal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.2,-1,22
9,249,valid,33,fugal,lower_right,inner,0,7,1.25,inner,1.1,lower_fugal,0.2,-1,22
9,250,valid,34,fugal,upper_left,outer,0,11,1.25,outer,0.485185185185185,upper_fugal,0.2,1,18
9,251,valid,32,uniform_control,lower_left,outer,-1,10,1,inner,-0.248148148148148,lower_control,0.2,-1,15
9,252,valid,C,uniform_control,lower_right,outer,0,11,1,outer,5,catch_trial,0.2,1,16
9,253,valid,32,petal,upper_right,inner,0,7,1,outer,-1.45185185185185,upper_petal,0.2,1,17
9,254,valid,33,petal,upper_right,outer,-1,10,1.25,outer,-1.65185185185185,upper_petal,0.2,-1,18
9,255,valid,34,fugal,lower_right,outer,1,12,1.25,outer,1.3,lower_fugal,0.2,1,23
9,256,valid,35,fugal,upper_right,outer,0,11,1,outer,0.285185185185185,upper_fugal,0.2,-1,19
